"Plot Title: FCR20_20250421_2"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 2407064, SEN S/N: 2407064)","Good Battery (LGR S/N: 2407064)","Bad Battery (LGR S/N: 2407064)","Coupler Attached (LGR S/N: 2407064)","Coupler Detached (LGR S/N: 2407064)","Host Connected (LGR S/N: 2407064)","Stopped (LGR S/N: 2407064)","End Of File (LGR S/N: 2407064)"
6540,06/05/25 11:40:00 PM,12.401,,,,,,,
6541,06/05/25 11:50:00 PM,12.401,,,,,,,
6542,06/06/25 12:00:00 AM,12.401,,,,,,,
6543,06/06/25 12:10:00 AM,12.401,,,,,,,
6544,06/06/25 12:20:00 AM,12.401,,,,,,,
6545,06/06/25 12:30:00 AM,12.401,,,,,,,
6546,06/06/25 12:40:00 AM,12.401,,,,,,,
6547,06/06/25 12:50:00 AM,12.401,,,,,,,
6548,06/06/25 01:00:00 AM,12.401,,,,,,,
6549,06/06/25 01:10:00 AM,12.401,,,,,,,
6550,06/06/25 01:20:00 AM,12.401,,,,,,,
6551,06/06/25 01:30:00 AM,12.401,,,,,,,
6552,06/06/25 01:40:00 AM,12.401,,,,,,,
6553,06/06/25 01:50:00 AM,12.401,,,,,,,
6554,06/06/25 02:00:00 AM,12.401,,,,,,,
6555,06/06/25 02:10:00 AM,12.401,,,,,,,
6556,06/06/25 02:20:00 AM,12.401,,,,,,,
6557,06/06/25 02:30:00 AM,12.401,,,,,,,
6558,06/06/25 02:40:00 AM,12.401,,,,,,,
6559,06/06/25 02:50:00 AM,12.401,,,,,,,
6560,06/06/25 03:00:00 AM,12.401,,,,,,,
6561,06/06/25 03:10:00 AM,12.401,,,,,,,
6562,06/06/25 03:20:00 AM,12.401,,,,,,,
6563,06/06/25 03:30:00 AM,12.401,,,,,,,
6564,06/06/25 03:40:00 AM,12.401,,,,,,,
6565,06/06/25 03:50:00 AM,12.401,,,,,,,
6566,06/06/25 04:00:00 AM,12.497,,,,,,,
6567,06/06/25 04:10:00 AM,12.497,,,,,,,
6568,06/06/25 04:20:00 AM,12.497,,,,,,,
6569,06/06/25 04:30:00 AM,12.497,,,,,,,
6570,06/06/25 04:40:00 AM,12.401,,,,,,,
6571,06/06/25 04:50:00 AM,12.401,,,,,,,
6572,06/06/25 05:00:00 AM,12.497,,,,,,,
6573,06/06/25 05:10:00 AM,12.497,,,,,,,
6574,06/06/25 05:20:00 AM,12.497,,,,,,,
6575,06/06/25 05:30:00 AM,12.497,,,,,,,
6576,06/06/25 05:40:00 AM,12.497,,,,,,,
6577,06/06/25 05:50:00 AM,12.401,,,,,,,
6578,06/06/25 06:00:00 AM,12.497,,,,,,,
6579,06/06/25 06:10:00 AM,12.497,,,,,,,
6580,06/06/25 06:20:00 AM,12.497,,,,,,,
6581,06/06/25 06:30:00 AM,12.497,,,,,,,
6582,06/06/25 06:40:00 AM,12.497,,,,,,,
6583,06/06/25 06:50:00 AM,12.497,,,,,,,
6584,06/06/25 07:00:00 AM,12.497,,,,,,,
6585,06/06/25 07:10:00 AM,12.497,,,,,,,
6586,06/06/25 07:20:00 AM,12.497,,,,,,,
6587,06/06/25 07:30:00 AM,12.497,,,,,,,
6588,06/06/25 07:40:00 AM,12.497,,,,,,,
6589,06/06/25 07:50:00 AM,12.497,,,,,,,
6590,06/06/25 08:00:00 AM,12.497,,,,,,,
6591,06/06/25 08:10:00 AM,12.497,,,,,,,
6592,06/06/25 08:20:00 AM,12.497,,,,,,,
6593,06/06/25 08:30:00 AM,12.497,,,,,,,
6594,06/06/25 08:40:00 AM,12.497,,,,,,,
6595,06/06/25 08:50:00 AM,12.497,,,,,,,
6596,06/06/25 09:00:00 AM,12.497,,,,,,,
6597,06/06/25 09:10:00 AM,12.497,,,,,,,
6598,06/06/25 09:20:00 AM,12.497,,,,,,,
6599,06/06/25 09:30:00 AM,12.497,,,,,,,
6600,06/06/25 09:40:00 AM,12.497,,,,,,,
6601,06/06/25 09:50:00 AM,12.497,,,,,,,
6602,06/06/25 10:00:00 AM,12.497,,,,,,,
6603,06/06/25 10:10:00 AM,12.497,,,,,,,
6604,06/06/25 10:20:00 AM,12.497,,,,,,,
6605,06/06/25 10:30:00 AM,12.497,,,,,,,
6606,06/06/25 10:40:00 AM,12.497,,,,,,,
6607,06/06/25 10:50:00 AM,12.497,,,,,,,
6608,06/06/25 11:00:00 AM,12.497,,,,,,,
6609,06/06/25 11:10:00 AM,12.497,,,,,,,
6610,06/06/25 11:20:00 AM,12.497,,,,,,,
6611,06/06/25 11:30:00 AM,12.497,,,,,,,
6612,06/06/25 11:40:00 AM,12.497,,,,,,,
6613,06/06/25 11:50:00 AM,12.497,,,,,,,
6614,06/06/25 12:00:00 PM,12.497,,,,,,,
6615,06/06/25 12:10:00 PM,12.497,,,,,,,
6616,06/06/25 12:20:00 PM,12.497,,,,,,,
6617,06/06/25 12:30:00 PM,12.497,,,,,,,
6618,06/06/25 12:40:00 PM,12.497,,,,,,,
6619,06/06/25 12:50:00 PM,12.497,,,,,,,
6620,06/06/25 01:00:00 PM,12.497,,,,,,,
6621,06/06/25 01:10:00 PM,12.497,,,,,,,
6622,06/06/25 01:20:00 PM,12.497,,,,,,,
6623,06/06/25 01:30:00 PM,12.497,,,,,,,
6624,06/06/25 01:40:00 PM,12.497,,,,,,,
6625,06/06/25 01:50:00 PM,12.497,,,,,,,
6626,06/06/25 02:00:00 PM,12.497,,,,,,,
6627,06/06/25 02:10:00 PM,12.497,,,,,,,
6628,06/06/25 02:20:00 PM,12.497,,,,,,,
6629,06/06/25 02:30:00 PM,12.497,,,,,,,
6630,06/06/25 02:40:00 PM,12.497,,,,,,,
6631,06/06/25 02:50:00 PM,12.497,,,,,,,
6632,06/06/25 03:00:00 PM,12.497,,,,,,,
6633,06/06/25 03:10:00 PM,12.497,,,,,,,
6634,06/06/25 03:20:00 PM,12.497,,,,,,,
6635,06/06/25 03:30:00 PM,12.497,,,,,,,
6636,06/06/25 03:40:00 PM,12.497,,,,,,,
6637,06/06/25 03:50:00 PM,12.497,,,,,,,
6638,06/06/25 04:00:00 PM,12.497,,,,,,,
6639,06/06/25 04:10:00 PM,12.497,,,,,,,
6640,06/06/25 04:20:00 PM,12.497,,,,,,,
6641,06/06/25 04:30:00 PM,12.497,,,,,,,
6642,06/06/25 04:40:00 PM,12.497,,,,,,,
6643,06/06/25 04:50:00 PM,12.497,,,,,,,
6644,06/06/25 05:00:00 PM,12.497,,,,,,,
6645,06/06/25 05:10:00 PM,12.497,,,,,,,
6646,06/06/25 05:20:00 PM,12.497,,,,,,,
6647,06/06/25 05:30:00 PM,12.497,,,,,,,
6648,06/06/25 05:40:00 PM,12.497,,,,,,,
6649,06/06/25 05:50:00 PM,12.497,,,,,,,
6650,06/06/25 06:00:00 PM,12.497,,,,,,,
6651,06/06/25 06:10:00 PM,12.497,,,,,,,
6652,06/06/25 06:20:00 PM,12.497,,,,,,,
6653,06/06/25 06:30:00 PM,12.497,,,,,,,
6654,06/06/25 06:40:00 PM,12.497,,,,,,,
6655,06/06/25 06:50:00 PM,12.497,,,,,,,
6656,06/06/25 07:00:00 PM,12.497,,,,,,,
6657,06/06/25 07:10:00 PM,12.497,,,,,,,
6658,06/06/25 07:20:00 PM,12.497,,,,,,,
6659,06/06/25 07:30:00 PM,12.497,,,,,,,
6660,06/06/25 07:40:00 PM,12.497,,,,,,,
6661,06/06/25 07:50:00 PM,12.497,,,,,,,
6662,06/06/25 08:00:00 PM,12.497,,,,,,,
6663,06/06/25 08:10:00 PM,12.594,,,,,,,
6664,06/06/25 08:20:00 PM,12.594,,,,,,,
6665,06/06/25 08:30:00 PM,12.497,,,,,,,
6666,06/06/25 08:40:00 PM,12.594,,,,,,,
6667,06/06/25 08:50:00 PM,12.594,,,,,,,
6668,06/06/25 09:00:00 PM,12.594,,,,,,,
6669,06/06/25 09:10:00 PM,12.594,,,,,,,
6670,06/06/25 09:20:00 PM,12.594,,,,,,,
6671,06/06/25 09:30:00 PM,12.594,,,,,,,
6672,06/06/25 09:40:00 PM,12.594,,,,,,,
6673,06/06/25 09:50:00 PM,12.594,,,,,,,
6674,06/06/25 10:00:00 PM,12.594,,,,,,,
6675,06/06/25 10:10:00 PM,12.594,,,,,,,
6676,06/06/25 10:20:00 PM,12.594,,,,,,,
6677,06/06/25 10:30:00 PM,12.497,,,,,,,
6678,06/06/25 10:40:00 PM,12.497,,,,,,,
6679,06/06/25 10:50:00 PM,12.497,,,,,,,
6680,06/06/25 11:00:00 PM,12.401,,,,,,,
6681,06/06/25 11:10:00 PM,12.401,,,,,,,
6682,06/06/25 11:20:00 PM,12.304,,,,,,,
6683,06/06/25 11:30:00 PM,12.304,,,,,,,
6684,06/06/25 11:40:00 PM,12.304,,,,,,,
6685,06/06/25 11:50:00 PM,12.304,,,,,,,
6686,06/07/25 12:00:00 AM,12.304,,,,,,,
6687,06/07/25 12:10:00 AM,12.304,,,,,,,
6688,06/07/25 12:20:00 AM,12.304,,,,,,,
6689,06/07/25 12:30:00 AM,12.207,,,,,,,
6690,06/07/25 12:40:00 AM,12.207,,,,,,,
6691,06/07/25 12:50:00 AM,12.207,,,,,,,
6692,06/07/25 01:00:00 AM,12.207,,,,,,,
6693,06/07/25 01:10:00 AM,12.207,,,,,,,
6694,06/07/25 01:20:00 AM,12.207,,,,,,,
6695,06/07/25 01:30:00 AM,12.207,,,,,,,
6696,06/07/25 01:40:00 AM,12.207,,,,,,,
6697,06/07/25 01:50:00 AM,12.207,,,,,,,
6698,06/07/25 02:00:00 AM,12.207,,,,,,,
6699,06/07/25 02:10:00 AM,12.207,,,,,,,
6700,06/07/25 02:20:00 AM,12.207,,,,,,,
6701,06/07/25 02:30:00 AM,12.207,,,,,,,
6702,06/07/25 02:40:00 AM,12.207,,,,,,,
6703,06/07/25 02:50:00 AM,12.207,,,,,,,
6704,06/07/25 03:00:00 AM,12.207,,,,,,,
6705,06/07/25 03:10:00 AM,12.207,,,,,,,
6706,06/07/25 03:20:00 AM,12.207,,,,,,,
6707,06/07/25 03:30:00 AM,12.207,,,,,,,
6708,06/07/25 03:40:00 AM,12.207,,,,,,,
6709,06/07/25 03:50:00 AM,12.207,,,,,,,
6710,06/07/25 04:00:00 AM,12.207,,,,,,,
6711,06/07/25 04:10:00 AM,12.207,,,,,,,
6712,06/07/25 04:20:00 AM,12.207,,,,,,,
6713,06/07/25 04:30:00 AM,12.207,,,,,,,
6714,06/07/25 04:40:00 AM,12.207,,,,,,,
6715,06/07/25 04:50:00 AM,12.207,,,,,,,
6716,06/07/25 05:00:00 AM,12.207,,,,,,,
6717,06/07/25 05:10:00 AM,12.207,,,,,,,
6718,06/07/25 05:20:00 AM,12.207,,,,,,,
6719,06/07/25 05:30:00 AM,12.207,,,,,,,
6720,06/07/25 05:40:00 AM,12.207,,,,,,,
6721,06/07/25 05:50:00 AM,12.207,,,,,,,
6722,06/07/25 06:00:00 AM,12.207,,,,,,,
6723,06/07/25 06:10:00 AM,12.207,,,,,,,
6724,06/07/25 06:20:00 AM,12.207,,,,,,,
6725,06/07/25 06:30:00 AM,12.207,,,,,,,
6726,06/07/25 06:40:00 AM,12.207,,,,,,,
6727,06/07/25 06:50:00 AM,12.207,,,,,,,
6728,06/07/25 07:00:00 AM,12.207,,,,,,,
6729,06/07/25 07:10:00 AM,12.207,,,,,,,
6730,06/07/25 07:20:00 AM,12.207,,,,,,,
6731,06/07/25 07:30:00 AM,12.207,,,,,,,
6732,06/07/25 07:40:00 AM,12.207,,,,,,,
6733,06/07/25 07:50:00 AM,12.207,,,,,,,
6734,06/07/25 08:00:00 AM,12.304,,,,,,,
6735,06/07/25 08:10:00 AM,12.304,,,,,,,
6736,06/07/25 08:20:00 AM,12.304,,,,,,,
6737,06/07/25 08:30:00 AM,12.304,,,,,,,
6738,06/07/25 08:40:00 AM,12.304,,,,,,,
6739,06/07/25 08:50:00 AM,12.304,,,,,,,
6740,06/07/25 09:00:00 AM,12.304,,,,,,,
6741,06/07/25 09:10:00 AM,12.304,,,,,,,
6742,06/07/25 09:20:00 AM,12.304,,,,,,,
6743,06/07/25 09:30:00 AM,12.304,,,,,,,
6744,06/07/25 09:40:00 AM,12.304,,,,,,,
6745,06/07/25 09:50:00 AM,12.304,,,,,,,
6746,06/07/25 10:00:00 AM,12.304,,,,,,,
6747,06/07/25 10:10:00 AM,12.304,,,,,,,
6748,06/07/25 10:20:00 AM,12.304,,,,,,,
6749,06/07/25 10:30:00 AM,12.304,,,,,,,
6750,06/07/25 10:40:00 AM,12.304,,,,,,,
6751,06/07/25 10:50:00 AM,12.304,,,,,,,
6752,06/07/25 11:00:00 AM,12.304,,,,,,,
6753,06/07/25 11:10:00 AM,12.304,,,,,,,
6754,06/07/25 11:20:00 AM,12.304,,,,,,,
6755,06/07/25 11:30:00 AM,12.304,,,,,,,
6756,06/07/25 11:40:00 AM,12.401,,,,,,,
6757,06/07/25 11:50:00 AM,12.401,,,,,,,
6758,06/07/25 12:00:00 PM,12.401,,,,,,,
6759,06/07/25 12:10:00 PM,12.401,,,,,,,
6760,06/07/25 12:20:00 PM,12.401,,,,,,,
6761,06/07/25 12:30:00 PM,12.401,,,,,,,
6762,06/07/25 12:40:00 PM,12.401,,,,,,,
6763,06/07/25 12:50:00 PM,12.401,,,,,,,
6764,06/07/25 01:00:00 PM,12.401,,,,,,,
6765,06/07/25 01:10:00 PM,12.401,,,,,,,
6766,06/07/25 01:20:00 PM,12.401,,,,,,,
6767,06/07/25 01:30:00 PM,12.401,,,,,,,
6768,06/07/25 01:40:00 PM,12.401,,,,,,,
6769,06/07/25 01:50:00 PM,12.401,,,,,,,
6770,06/07/25 02:00:00 PM,12.401,,,,,,,
6771,06/07/25 02:10:00 PM,12.401,,,,,,,
6772,06/07/25 02:20:00 PM,12.401,,,,,,,
6773,06/07/25 02:30:00 PM,12.401,,,,,,,
6774,06/07/25 02:40:00 PM,12.401,,,,,,,
6775,06/07/25 02:50:00 PM,12.401,,,,,,,
6776,06/07/25 03:00:00 PM,12.401,,,,,,,
6777,06/07/25 03:10:00 PM,12.401,,,,,,,
6778,06/07/25 03:20:00 PM,12.401,,,,,,,
6779,06/07/25 03:30:00 PM,12.401,,,,,,,
6780,06/07/25 03:40:00 PM,12.401,,,,,,,
6781,06/07/25 03:50:00 PM,12.401,,,,,,,
6782,06/07/25 04:00:00 PM,12.401,,,,,,,
6783,06/07/25 04:10:00 PM,12.401,,,,,,,
6784,06/07/25 04:20:00 PM,12.401,,,,,,,
6785,06/07/25 04:30:00 PM,12.401,,,,,,,
6786,06/07/25 04:40:00 PM,12.401,,,,,,,
6787,06/07/25 04:50:00 PM,12.401,,,,,,,
6788,06/07/25 05:00:00 PM,12.401,,,,,,,
6789,06/07/25 05:10:00 PM,12.401,,,,,,,
6790,06/07/25 05:20:00 PM,12.401,,,,,,,
6791,06/07/25 05:30:00 PM,12.401,,,,,,,
6792,06/07/25 05:40:00 PM,12.401,,,,,,,
6793,06/07/25 05:50:00 PM,12.401,,,,,,,
6794,06/07/25 06:00:00 PM,12.401,,,,,,,
6795,06/07/25 06:10:00 PM,12.401,,,,,,,
6796,06/07/25 06:20:00 PM,12.401,,,,,,,
6797,06/07/25 06:30:00 PM,12.401,,,,,,,
6798,06/07/25 06:40:00 PM,12.497,,,,,,,
6799,06/07/25 06:50:00 PM,12.497,,,,,,,
6800,06/07/25 07:00:00 PM,12.497,,,,,,,
6801,06/07/25 07:10:00 PM,12.497,,,,,,,
6802,06/07/25 07:20:00 PM,12.497,,,,,,,
6803,06/07/25 07:30:00 PM,12.497,,,,,,,
6804,06/07/25 07:40:00 PM,12.497,,,,,,,
6805,06/07/25 07:50:00 PM,12.497,,,,,,,
6806,06/07/25 08:00:00 PM,12.497,,,,,,,
6807,06/07/25 08:10:00 PM,12.497,,,,,,,
6808,06/07/25 08:20:00 PM,12.497,,,,,,,
6809,06/07/25 08:30:00 PM,12.497,,,,,,,
6810,06/07/25 08:40:00 PM,12.497,,,,,,,
6811,06/07/25 08:50:00 PM,12.497,,,,,,,
6812,06/07/25 09:00:00 PM,12.497,,,,,,,
6813,06/07/25 09:10:00 PM,12.497,,,,,,,
6814,06/07/25 09:20:00 PM,12.497,,,,,,,
6815,06/07/25 09:30:00 PM,12.497,,,,,,,
6816,06/07/25 09:40:00 PM,12.497,,,,,,,
6817,06/07/25 09:50:00 PM,12.497,,,,,,,
6818,06/07/25 10:00:00 PM,12.497,,,,,,,
6819,06/07/25 10:10:00 PM,12.497,,,,,,,
6820,06/07/25 10:20:00 PM,12.497,,,,,,,
6821,06/07/25 10:30:00 PM,12.497,,,,,,,
6822,06/07/25 10:40:00 PM,12.497,,,,,,,
6823,06/07/25 10:50:00 PM,12.497,,,,,,,
6824,06/07/25 11:00:00 PM,12.497,,,,,,,
6825,06/07/25 11:10:00 PM,12.497,,,,,,,
6826,06/07/25 11:20:00 PM,12.497,,,,,,,
6827,06/07/25 11:30:00 PM,12.497,,,,,,,
6828,06/07/25 11:40:00 PM,12.497,,,,,,,
6829,06/07/25 11:50:00 PM,12.497,,,,,,,
6830,06/08/25 12:00:00 AM,12.497,,,,,,,
6831,06/08/25 12:10:00 AM,12.497,,,,,,,
6832,06/08/25 12:20:00 AM,12.497,,,,,,,
6833,06/08/25 12:30:00 AM,12.497,,,,,,,
6834,06/08/25 12:40:00 AM,12.497,,,,,,,
6835,06/08/25 12:50:00 AM,12.497,,,,,,,
6836,06/08/25 01:00:00 AM,12.497,,,,,,,
6837,06/08/25 01:10:00 AM,12.497,,,,,,,
6838,06/08/25 01:20:00 AM,12.497,,,,,,,
6839,06/08/25 01:30:00 AM,12.497,,,,,,,
6840,06/08/25 01:40:00 AM,12.497,,,,,,,
6841,06/08/25 01:50:00 AM,12.497,,,,,,,
6842,06/08/25 02:00:00 AM,12.497,,,,,,,
6843,06/08/25 02:10:00 AM,12.497,,,,,,,
6844,06/08/25 02:20:00 AM,12.497,,,,,,,
6845,06/08/25 02:30:00 AM,12.497,,,,,,,
6846,06/08/25 02:40:00 AM,12.497,,,,,,,
6847,06/08/25 02:50:00 AM,12.497,,,,,,,
6848,06/08/25 03:00:00 AM,12.497,,,,,,,
6849,06/08/25 03:10:00 AM,12.497,,,,,,,
6850,06/08/25 03:20:00 AM,12.497,,,,,,,
6851,06/08/25 03:30:00 AM,12.497,,,,,,,
6852,06/08/25 03:40:00 AM,12.497,,,,,,,
6853,06/08/25 03:50:00 AM,12.497,,,,,,,
6854,06/08/25 04:00:00 AM,12.497,,,,,,,
6855,06/08/25 04:10:00 AM,12.497,,,,,,,
6856,06/08/25 04:20:00 AM,12.497,,,,,,,
6857,06/08/25 04:30:00 AM,12.497,,,,,,,
6858,06/08/25 04:40:00 AM,12.497,,,,,,,
6859,06/08/25 04:50:00 AM,12.497,,,,,,,
6860,06/08/25 05:00:00 AM,12.497,,,,,,,
6861,06/08/25 05:10:00 AM,12.497,,,,,,,
6862,06/08/25 05:20:00 AM,12.497,,,,,,,
6863,06/08/25 05:30:00 AM,12.497,,,,,,,
6864,06/08/25 05:40:00 AM,12.497,,,,,,,
6865,06/08/25 05:50:00 AM,12.497,,,,,,,
6866,06/08/25 06:00:00 AM,12.497,,,,,,,
6867,06/08/25 06:10:00 AM,12.497,,,,,,,
6868,06/08/25 06:20:00 AM,12.497,,,,,,,
6869,06/08/25 06:30:00 AM,12.497,,,,,,,
6870,06/08/25 06:40:00 AM,12.497,,,,,,,
6871,06/08/25 06:50:00 AM,12.497,,,,,,,
6872,06/08/25 07:00:00 AM,12.497,,,,,,,
6873,06/08/25 07:10:00 AM,12.497,,,,,,,
6874,06/08/25 07:20:00 AM,12.497,,,,,,,
6875,06/08/25 07:30:00 AM,12.497,,,,,,,
6876,06/08/25 07:40:00 AM,12.497,,,,,,,
6877,06/08/25 07:50:00 AM,12.497,,,,,,,
6878,06/08/25 08:00:00 AM,12.497,,,,,,,
6879,06/08/25 08:10:00 AM,12.497,,,,,,,
6880,06/08/25 08:20:00 AM,12.497,,,,,,,
6881,06/08/25 08:30:00 AM,12.497,,,,,,,
6882,06/08/25 08:40:00 AM,12.497,,,,,,,
6883,06/08/25 08:50:00 AM,12.594,,,,,,,
6884,06/08/25 09:00:00 AM,12.497,,,,,,,
6885,06/08/25 09:10:00 AM,12.594,,,,,,,
6886,06/08/25 09:20:00 AM,12.594,,,,,,,
6887,06/08/25 09:30:00 AM,12.594,,,,,,,
6888,06/08/25 09:40:00 AM,12.594,,,,,,,
6889,06/08/25 09:50:00 AM,12.594,,,,,,,
6890,06/08/25 10:00:00 AM,12.594,,,,,,,
6891,06/08/25 10:10:00 AM,12.594,,,,,,,
6892,06/08/25 10:20:00 AM,12.594,,,,,,,
6893,06/08/25 10:30:00 AM,12.594,,,,,,,
6894,06/08/25 10:40:00 AM,12.594,,,,,,,
6895,06/08/25 10:50:00 AM,12.594,,,,,,,
6896,06/08/25 11:00:00 AM,12.594,,,,,,,
6897,06/08/25 11:10:00 AM,12.594,,,,,,,
6898,06/08/25 11:20:00 AM,12.594,,,,,,,
6899,06/08/25 11:30:00 AM,12.594,,,,,,,
6900,06/08/25 11:40:00 AM,12.594,,,,,,,
6901,06/08/25 11:50:00 AM,12.594,,,,,,,
6902,06/08/25 12:00:00 PM,12.594,,,,,,,
6903,06/08/25 12:10:00 PM,12.594,,,,,,,
6904,06/08/25 12:20:00 PM,12.594,,,,,,,
6905,06/08/25 12:30:00 PM,12.594,,,,,,,
6906,06/08/25 12:40:00 PM,12.594,,,,,,,
6907,06/08/25 12:50:00 PM,12.594,,,,,,,
6908,06/08/25 01:00:00 PM,12.594,,,,,,,
6909,06/08/25 01:10:00 PM,12.497,,,,,,,
6910,06/08/25 01:20:00 PM,12.594,,,,,,,
6911,06/08/25 01:30:00 PM,12.594,,,,,,,
6912,06/08/25 01:40:00 PM,12.594,,,,,,,
6913,06/08/25 01:50:00 PM,12.497,,,,,,,
6914,06/08/25 02:00:00 PM,12.594,,,,,,,
6915,06/08/25 02:10:00 PM,12.594,,,,,,,
6916,06/08/25 02:20:00 PM,12.594,,,,,,,
6917,06/08/25 02:30:00 PM,12.497,,,,,,,
6918,06/08/25 02:40:00 PM,12.497,,,,,,,
6919,06/08/25 02:50:00 PM,12.497,,,,,,,
6920,06/08/25 03:00:00 PM,12.497,,,,,,,
6921,06/08/25 03:10:00 PM,12.497,,,,,,,
6922,06/08/25 03:20:00 PM,12.497,,,,,,,
6923,06/08/25 03:30:00 PM,12.497,,,,,,,
6924,06/08/25 03:40:00 PM,12.497,,,,,,,
6925,06/08/25 03:50:00 PM,12.497,,,,,,,
6926,06/08/25 04:00:00 PM,12.497,,,,,,,
6927,06/08/25 04:10:00 PM,12.497,,,,,,,
6928,06/08/25 04:20:00 PM,12.497,,,,,,,
6929,06/08/25 04:30:00 PM,12.497,,,,,,,
6930,06/08/25 04:40:00 PM,12.497,,,,,,,
6931,06/08/25 04:50:00 PM,12.497,,,,,,,
6932,06/08/25 05:00:00 PM,12.594,,,,,,,
6933,06/08/25 05:10:00 PM,12.594,,,,,,,
6934,06/08/25 05:20:00 PM,12.594,,,,,,,
6935,06/08/25 05:30:00 PM,12.594,,,,,,,
6936,06/08/25 05:40:00 PM,12.594,,,,,,,
6937,06/08/25 05:50:00 PM,12.594,,,,,,,
6938,06/08/25 06:00:00 PM,12.594,,,,,,,
6939,06/08/25 06:10:00 PM,12.594,,,,,,,
6940,06/08/25 06:20:00 PM,12.594,,,,,,,
6941,06/08/25 06:30:00 PM,12.594,,,,,,,
6942,06/08/25 06:40:00 PM,12.594,,,,,,,
6943,06/08/25 06:50:00 PM,12.594,,,,,,,
6944,06/08/25 07:00:00 PM,12.594,,,,,,,
6945,06/08/25 07:10:00 PM,12.594,,,,,,,
6946,06/08/25 07:20:00 PM,12.594,,,,,,,
6947,06/08/25 07:30:00 PM,12.594,,,,,,,
6948,06/08/25 07:40:00 PM,12.594,,,,,,,
6949,06/08/25 07:50:00 PM,12.594,,,,,,,
6950,06/08/25 08:00:00 PM,12.594,,,,,,,
6951,06/08/25 08:10:00 PM,12.594,,,,,,,
6952,06/08/25 08:20:00 PM,12.594,,,,,,,
6953,06/08/25 08:30:00 PM,12.594,,,,,,,
6954,06/08/25 08:40:00 PM,12.594,,,,,,,
6955,06/08/25 08:50:00 PM,12.594,,,,,,,
6956,06/08/25 09:00:00 PM,12.594,,,,,,,
6957,06/08/25 09:10:00 PM,12.594,,,,,,,
6958,06/08/25 09:20:00 PM,12.594,,,,,,,
6959,06/08/25 09:30:00 PM,12.594,,,,,,,
6960,06/08/25 09:40:00 PM,12.594,,,,,,,
6961,06/08/25 09:50:00 PM,12.594,,,,,,,
6962,06/08/25 10:00:00 PM,12.594,,,,,,,
6963,06/08/25 10:10:00 PM,12.594,,,,,,,
6964,06/08/25 10:20:00 PM,12.594,,,,,,,
6965,06/08/25 10:30:00 PM,12.594,,,,,,,
6966,06/08/25 10:40:00 PM,12.497,,,,,,,
6967,06/08/25 10:50:00 PM,12.497,,,,,,,
6968,06/08/25 11:00:00 PM,12.497,,,,,,,
6969,06/08/25 11:10:00 PM,12.497,,,,,,,
6970,06/08/25 11:20:00 PM,12.497,,,,,,,
6971,06/08/25 11:30:00 PM,12.497,,,,,,,
6972,06/08/25 11:40:00 PM,12.497,,,,,,,
6973,06/08/25 11:50:00 PM,12.497,,,,,,,
6974,06/09/25 12:00:00 AM,12.497,,,,,,,
6975,06/09/25 12:10:00 AM,12.497,,,,,,,
6976,06/09/25 12:20:00 AM,12.497,,,,,,,
6977,06/09/25 12:30:00 AM,12.497,,,,,,,
6978,06/09/25 12:40:00 AM,12.497,,,,,,,
6979,06/09/25 12:50:00 AM,12.497,,,,,,,
6980,06/09/25 01:00:00 AM,12.497,,,,,,,
6981,06/09/25 01:10:00 AM,12.497,,,,,,,
6982,06/09/25 01:20:00 AM,12.497,,,,,,,
6983,06/09/25 01:30:00 AM,12.497,,,,,,,
6984,06/09/25 01:40:00 AM,12.497,,,,,,,
6985,06/09/25 01:50:00 AM,12.497,,,,,,,
6986,06/09/25 02:00:00 AM,12.497,,,,,,,
6987,06/09/25 02:10:00 AM,12.497,,,,,,,
6988,06/09/25 02:20:00 AM,12.497,,,,,,,
6989,06/09/25 02:30:00 AM,12.497,,,,,,,
6990,06/09/25 02:40:00 AM,12.497,,,,,,,
6991,06/09/25 02:50:00 AM,12.497,,,,,,,
6992,06/09/25 03:00:00 AM,12.497,,,,,,,
6993,06/09/25 03:10:00 AM,12.497,,,,,,,
6994,06/09/25 03:20:00 AM,12.497,,,,,,,
6995,06/09/25 03:30:00 AM,12.497,,,,,,,
6996,06/09/25 03:40:00 AM,12.497,,,,,,,
6997,06/09/25 03:50:00 AM,12.497,,,,,,,
6998,06/09/25 04:00:00 AM,12.497,,,,,,,
6999,06/09/25 04:10:00 AM,12.594,,,,,,,
7000,06/09/25 04:20:00 AM,12.594,,,,,,,
7001,06/09/25 04:30:00 AM,12.497,,,,,,,
7002,06/09/25 04:40:00 AM,12.594,,,,,,,
7003,06/09/25 04:50:00 AM,12.594,,,,,,,
7004,06/09/25 05:00:00 AM,12.594,,,,,,,
7005,06/09/25 05:10:00 AM,12.594,,,,,,,
7006,06/09/25 05:20:00 AM,12.594,,,,,,,
7007,06/09/25 05:30:00 AM,12.594,,,,,,,
7008,06/09/25 05:40:00 AM,12.594,,,,,,,
7009,06/09/25 05:50:00 AM,12.594,,,,,,,
7010,06/09/25 06:00:00 AM,12.594,,,,,,,
7011,06/09/25 06:10:00 AM,12.594,,,,,,,
7012,06/09/25 06:20:00 AM,12.594,,,,,,,
7013,06/09/25 06:30:00 AM,12.594,,,,,,,
7014,06/09/25 06:40:00 AM,12.594,,,,,,,
