"TOA5","CR6Series_BVRplatform","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_wind_20250320.CR6","23357","bvre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"2025-12-04 13:30:00",36721,14.05,9.81,"NAN","NAN",5.553369,6.110132,6.034082,6.717126,5.46673,3.758935,3.701044,3.731775,3.724298,3.74563,3.714807,12.17773,92.42974,3.804298,12.35487,93.73482,3.788414,251204,142344,3.793,29.66,49.85,32.4,89.8,11.84,0.6,1.82,1.84,1.15,4.03,12.06,18.59,0,2.63,1.848,5.93,12.49,1.19,8.571703,3.793202
"2025-12-04 13:40:00",36722,14.3,9.81,"NAN","NAN",5.873956,6.169122,6.374475,7.004724,5.73855,3.759088,3.705255,3.734888,3.729578,3.751092,3.715234,12.20422,92.63009,3.80397,12.32924,93.53892,3.787735,251204,143344,3.802,29.67,49.85,32.4,90.68,11.95,0.65,2.02,1.88,1.19,4.03,12.04,18.25,0,2.63,1.849,5.94,12.14,1.19,8.573563,3.795196
"2025-12-04 13:50:00",36723,13.76,9.8,"NAN","NAN",5.717309,6.055139,6.166254,6.825372,5.65957,3.755487,3.705133,3.739038,3.733606,3.756769,3.721155,12.15498,92.25705,3.804298,12.32109,93.50189,3.797874,251204,144342,3.795,29.65,49.84,32.39,90.31,11.9,0.64,1.96,1.81,1.13,4.03,12.05,18.21,0,2.62,1.847,5.93,12.14,1.19,8.572179,3.802385
"2025-12-04 14:00:00",36724,13.97,9.79,"NAN","NAN",5.680353,6.036218,6.043848,6.580194,5.684808,3.761621,3.711633,3.745904,3.740503,3.76864,3.73385,12.26435,93.0902,3.805489,12.33379,93.62348,3.808014,251204,145344,3.804,29.65,49.83,32.39,91.41,12.04,0.62,1.91,1.84,1.15,4.02,12.02,18.48,0,2.62,1.844,5.94,12.12,1.19,8.572474,3.815657
"2025-12-04 14:10:00",36725,13.77,9.74,"NAN","NAN",5.456659,5.771173,5.913263,6.447473,5.462091,3.767999,3.721094,3.754053,3.740564,3.769891,3.738885,12.27023,93.15594,3.814095,12.36295,93.84321,3.807335,251204,150344,3.809,29.66,49.83,32.39,91.49,12.05,0.62,1.91,1.85,1.16,4.03,12.05,18.3,0,2.62,1.844,5.93,12.12,1.19,8.574253,3.818358
"2025-12-04 14:20:00",36726,13.83,9.65,"NAN","NAN",5.294794,5.716211,5.703882,6.289819,5.307947,3.775262,3.724512,3.752862,3.740198,3.769159,3.743188,12.26251,93.12232,3.824234,12.34806,93.73838,3.810715,251204,151344,3.813,29.66,49.82,32.38,91.46,12.05,0.62,1.88,1.83,1.14,4.03,12.04,18.32,0,2.62,1.846,5.94,12.12,1.19,8.573222,3.822391
"2025-12-04 14:30:00",36727,13.67,9.52,"NAN","NAN",5.042474,5.314172,5.423822,6.038568,4.997217,3.765344,3.730707,3.762628,3.755884,3.778772,3.739618,12.29976,93.40674,3.824921,12.34154,93.67976,3.807007,251204,152344,3.825,29.67,49.82,32.38,91.61,12.06,0.59,1.78,1.82,1.14,4.03,12.04,18.4,0,2.62,1.843,5.94,12.12,1.19,8.57361,3.819933
"2025-12-04 14:40:00",36728,13.56,9.36,"NAN","NAN",5.007989,5.233697,5.387842,5.972192,4.776117,3.772363,3.725061,3.762018,3.753717,3.792108,3.761713,12.2962,93.37817,3.824234,12.35646,93.85369,3.831505,251204,153344,3.818,29.67,49.82,32.39,91.64,12.07,0.58,1.76,1.83,1.15,4.01,11.99,18.4,0,2.62,1.846,5.93,11.97,1.19,8.573195,3.842443
"2025-12-04 14:50:00",36729,13.47,9.22,"NAN","NAN",4.845605,4.976251,5.1271,5.642877,4.744653,3.768884,3.72793,3.774469,3.777551,3.802881,3.768548,12.31445,93.52713,3.828453,12.38944,94.11037,3.83403,251204,154344,3.818,29.67,49.83,32.39,91.52,12.05,0.59,1.8,1.81,1.13,4.02,12,18.29,0,2.61,1.84,5.93,11.86,1.19,8.574944,3.84958
"2025-12-04 15:00:00",36730,13.39,9.05,"NAN","NAN",4.589868,4.734827,4.885919,5.406396,4.528802,3.778406,3.748346,3.779291,3.777154,3.813562,3.781946,12.28293,93.28983,3.829308,12.38828,94.15747,3.856506,251204,155344,3.827,29.67,49.81,32.38,91.6,12.06,0.66,2.03,1.88,1.19,4.03,12.03,18.33,0,2.62,1.845,5.94,11.81,1.19,8.57556,3.862282
"2025-12-04 15:10:00",36731,13.37,8.87,"NAN","NAN",4.497949,4.608057,4.631341,4.999109,4.408838,3.779779,3.741846,3.785852,3.787164,3.815179,3.781824,12.29845,93.40772,3.829308,12.39383,94.19801,3.855827,251204,160344,3.828,29.67,49.82,32.38,91.62,12.06,0.57,1.71,1.83,1.14,4.04,12.07,18.44,0,2.62,1.842,5.93,11.78,1.19,8.571915,3.861738
"2025-12-04 15:20:00",36732,13.3,8.69,"NAN","NAN",4.363458,4.405786,4.552911,5.038812,4.284448,3.769952,3.736261,3.788751,3.785211,3.818109,3.793268,12.28459,93.30154,3.828964,12.39873,94.25155,3.862412,251204,161344,3.826,29.67,49.82,32.38,91.61,12.06,0.56,1.66,1.84,1.16,4.03,12.05,18.29,0,2.62,1.841,5.93,11.69,1.19,8.572652,3.875496
"2025-12-04 15:30:00",36733,13.28,8.52,"NAN","NAN",4.277856,4.287134,4.42608,4.855615,4.196191,3.780694,3.768487,3.815423,3.803461,3.827569,3.797662,12.32962,93.67498,3.841637,12.3862,94.16521,3.865952,251204,162344,3.824,29.66,49.81,32.37,91.63,12.07,0.58,1.76,1.84,1.15,4.01,11.99,18.39,0,2.62,1.841,5.93,11.68,1.19,8.57328,3.87766
"2025-12-04 15:40:00",36734,13.23,8.37,"NAN","NAN",4.221918,4.202386,4.334497,4.655237,4.110132,3.797388,3.772546,3.810693,3.804193,3.825861,3.790735,12.31927,93.62093,3.851601,12.40738,94.31356,3.860893,251204,163344,3.849,29.69,49.81,32.37,91.74,12.07,0.6,1.83,1.84,1.15,4.03,12.04,18.45,0,2.62,1.841,5.93,11.65,1.2,8.575178,3.870732
"2025-12-04 15:50:00",36735,13.24,8.22,"NAN","NAN",4.125482,4.114954,4.200403,4.488,4.043848,3.798212,3.765588,3.799798,3.785974,3.812707,3.78512,12.31043,93.5567,3.852776,12.39926,94.24303,3.85733,251204,164344,3.865,29.69,49.79,32.36,91.81,12.08,0.59,1.77,1.83,1.14,4.03,12.03,18.16,0,2.62,1.844,5.94,11.61,1.2,8.578497,3.863153
"2025-12-04 16:00:00",36736,13.19,8.1,"NAN","NAN",3.993249,3.975427,4.11889,4.586328,3.894922,3.782892,3.742639,3.798395,3.807428,3.82522,3.79043,12.27237,93.23002,3.837578,12.40537,94.29374,3.859024,251204,165344,3.84,29.67,49.8,32.37,91.73,12.07,0.66,2.06,1.84,1.15,4.03,12.04,18.45,0,2.62,1.842,5.94,11.59,1.2,8.576046,3.870473
"2025-12-04 16:10:00",36737,13.16,7.983,"NAN","NAN",3.949274,3.899591,4.015924,4.41192,3.84115,3.771051,3.734704,3.792718,3.78985,3.81463,3.789087,12.27341,93.21791,3.829475,12.40238,94.26593,3.85701,251204,170344,3.835,29.67,49.8,32.37,91.71,12.07,0.71,2.22,1.88,1.2,4.02,12.03,18.4,0,2.62,1.846,5.93,11.57,1.2,8.574348,3.871548
"2025-12-04 16:20:00",36738,13.13,7.87,"NAN","NAN",3.828058,3.768854,3.888269,4.279962,3.705286,3.768518,3.735437,3.778039,3.77923,3.806909,3.774377,12.30903,93.48385,3.827621,12.3878,94.13831,3.85025,251204,171344,3.82,29.66,49.8,32.37,91.57,12.06,0.57,1.7,1.84,1.15,4.03,12.04,18.43,0,2.62,1.845,5.93,11.54,1.2,8.573648,3.8551
"2025-12-04 16:30:00",36739,13.13,7.765,"NAN","NAN",3.661432,3.606378,3.762445,4.234308,3.555963,3.771051,3.736261,3.78753,3.787286,3.811883,3.781335,12.26066,93.11888,3.828621,12.36235,93.95754,3.855316,251204,172343,3.821,29.66,49.82,32.38,91.55,12.06,0.65,1.99,1.82,1.13,4.02,12.01,18.34,0,2.61,1.84,5.93,11.5,1.19,8.571209,3.864472
"2025-12-04 16:40:00",36740,12.87,7.679,"NAN","NAN",3.441736,3.394372,3.518823,3.911188,3.354913,3.771478,3.736108,3.784448,3.78219,3.806207,3.770715,12.19219,92.5981,3.828285,12.3781,94.04733,3.843315,251204,173343,3.836,29.67,49.8,32.37,91.23,12.01,0.89,2.88,1.89,1.21,4.03,12.03,18.33,0,2.62,1.843,5.93,11.27,1.19,8.57408,3.850966
"2025-12-04 16:50:00",36741,12.92,7.743,"NAN","NAN",3.250604,3.214929,3.32879,3.742761,3.226861,3.779657,3.746057,3.781885,3.780511,3.803644,3.769128,12.22389,92.84747,3.831833,12.38591,94.09172,3.837242,251204,174343,3.829,29.67,49.8,32.37,91.52,12.05,0.72,2.25,1.87,1.18,4.05,12.09,18.29,0,2.62,1.844,5.93,11.24,1.19,8.578764,3.84856
"2025-12-04 17:00:00",36742,12.9,7.829,"NAN","NAN",3.040582,2.987543,3.12124,3.596948,2.984827,3.782129,3.744562,3.779443,3.770959,3.797021,3.762964,12.26328,93.14662,3.831833,12.38783,94.09201,3.831505,251204,175343,3.832,29.66,49.8,32.37,91.61,12.06,0.66,2.04,1.85,1.17,4.02,12.02,18.29,0,2.62,1.842,5.94,11.32,1.19,8.573647,3.843829
"2025-12-04 17:10:00",36743,12.99,7.862,"NAN","NAN",2.870508,2.766748,2.941156,3.442651,2.82229,3.78631,3.745233,3.7828,3.778772,3.800287,3.764856,12.19378,92.63146,3.836906,12.36125,93.8967,3.834206,251204,180343,3.834,29.66,49.8,32.37,91.47,12.04,0.74,2.34,1.85,1.17,4.03,12.05,18.2,0,2.62,1.844,5.94,11.31,1.19,8.573802,3.844985
"2025-12-04 17:20:00",36744,13.02,7.722,"NAN","NAN",2.719598,2.649164,2.792047,3.260156,2.665308,3.774713,3.749231,3.78396,3.775476,3.801172,3.765069,12.1207,92.06051,3.83049,12.36618,93.92913,3.832176,251204,180843,3.836,29.66,49.79,32.36,91.44,12.04,0.91,2.97,1.92,1.23,4.04,12.07,18.41,0,2.62,1.845,5.93,11.39,1.19,8.573947,3.846113
"2025-12-04 17:30:00",36745,13.04,7.476,"NAN","NAN",2.65072,2.532312,2.697595,3.199731,2.63479,3.770654,3.73977,3.783868,3.773828,3.794763,3.754999,11.88032,90.22993,3.828453,12.37107,93.96257,3.830666,251204,182343,3.834,29.66,49.78,32.36,91.05,11.99,0.87,2.83,1.9,1.21,4.04,12.08,17.96,0,2.62,1.841,5.93,11.44,1.2,8.573498,3.8391
"2025-12-04 17:40:00",36746,13.04,7.213,"NAN","NAN",2.563867,2.442224,2.601343,3.046197,2.568445,3.781946,3.7427,3.788385,3.779871,3.800226,3.764123,11.91658,90.5065,3.828964,12.37753,94.01673,3.83268,251204,183343,3.827,29.67,49.81,32.37,91.4,12.04,0.65,2,1.87,1.18,4.05,12.09,17.94,0,2.62,1.847,5.93,11.45,1.2,8.57519,3.844631
"2025-12-04 17:50:00",36747,13.04,6.968,"NAN","NAN",2.504968,2.413415,2.572717,3.006891,2.556818,3.764429,3.740777,3.787378,3.780389,3.803583,3.768823,12.11414,91.99558,3.824234,12.38107,94.04953,3.835052,251204,184343,3.838,29.66,49.78,32.36,91.47,12.04,0.78,2.48,1.9,1.21,4.04,12.06,18.16,0,2.63,1.851,5.94,11.44,1.2,8.573078,3.84856
"2025-12-04 18:00:00",36748,13.04,6.751,"NAN","NAN",2.357629,2.278741,2.470727,2.878351,2.424432,3.765802,3.732965,3.784601,3.780054,3.805139,3.771448,12.25898,93.08537,3.820168,12.33839,93.73612,3.839447,251204,185343,3.816,29.64,49.79,32.36,91.5,12.05,0.73,2.29,1.87,1.19,4.04,12.06,18.15,0,2.63,1.852,5.93,11.42,1.2,8.572026,3.852013
"2025-12-04 18:10:00",36749,13.03,6.577,"NAN","NAN",2.29397,2.246759,2.408838,2.936426,2.402856,3.764856,3.732172,3.780725,3.772546,3.796777,3.75863,12.10605,91.93567,3.824921,12.29976,93.42596,3.83268,251204,190343,3.816,29.65,49.79,32.36,91.51,12.05,0.78,2.48,1.89,1.21,4.06,12.12,18.03,0,2.64,1.855,5.93,11.41,1.2,8.574487,3.840798
"2025-12-04 18:20:00",36750,13.03,6.427,"NAN","NAN",2.205041,2.190729,2.347467,2.842767,2.438837,3.749933,3.726404,3.773431,3.770502,3.795801,3.765344,12.26035,93.06549,3.807846,12.31752,93.56135,3.832848,251204,191343,3.81,29.64,49.79,32.36,91.42,12.04,0.64,1.97,1.85,1.16,4.04,12.07,18.29,0,2.63,1.855,5.93,11.41,1.2,8.574426,3.845855
"2025-12-04 18:30:00",36751,13.03,6.309,"NAN","NAN",2.118402,2.115289,2.263757,2.72149,2.333307,3.751306,3.720178,3.772119,3.766687,3.789819,3.759485,12.30956,93.43251,3.80513,12.3382,93.71378,3.830994,251204,192343,3.807,29.64,49.79,32.36,91.58,12.06,0.67,2.09,1.86,1.17,4.04,12.06,18.15,0,2.63,1.853,5.93,11.42,1.2,8.573128,3.839521
"2025-12-04 18:40:00",36752,13.01,6.207,"NAN","NAN",2.073968,2.058649,2.205163,2.666345,2.281244,3.752527,3.718225,3.764673,3.757043,3.780145,3.750604,12.2734,93.1571,3.80481,12.34293,93.73596,3.825417,251204,193343,3.818,29.65,49.79,32.36,91.54,12.06,0.75,2.38,1.87,1.18,4.04,12.08,18.18,0,2.63,1.855,5.93,11.4,1.2,8.574529,3.830852
"2025-12-04 18:50:00",36753,13.01,6.112,"NAN","NAN",1.97439,1.967493,2.109674,2.563928,2.128412,3.74331,3.715753,3.761835,3.755365,3.776727,3.740655,12.24791,92.96207,3.804131,12.37583,93.95098,3.811401,251204,194343,3.811,29.64,49.79,32.36,91.49,12.05,0.85,2.75,1.88,1.19,4.04,12.08,18.28,0,2.63,1.852,5.93,11.41,1.2,8.574363,3.820992
"2025-12-04 19:00:00",36754,13,6.031,"NAN","NAN",1.913995,1.907434,2.04989,2.536951,2.06991,3.743524,3.712244,3.757196,3.750696,3.774683,3.739679,12.17369,92.39942,3.804466,12.33122,93.60718,3.809364,251204,195343,3.797,29.63,49.8,32.37,89.64,11.81,0.83,2.67,1.87,1.19,4.04,12.08,18.35,0,2.63,1.852,5.93,11.4,1.2,8.574778,3.82121
"2025-12-04 19:10:00",36755,13.02,5.941,"NAN","NAN",1.810938,1.798547,1.936731,2.37829,2.019617,3.743707,3.720605,3.755609,3.749658,3.771692,3.736505,12.19694,92.57391,3.803619,12.33492,93.62815,3.806488,251204,200343,3.808,29.64,49.79,32.36,91.35,12.03,0.69,2.15,1.84,1.16,4.05,12.09,18.21,0,2.63,1.849,5.93,11.4,1.2,8.573864,3.817137
"2025-12-04 19:20:00",36756,13,5.847,"NAN","NAN",1.731836,1.727686,1.887811,2.331262,1.954584,3.733575,3.71441,3.752985,3.746912,3.770013,3.736627,12.23003,92.82666,3.804298,12.34548,93.70964,3.807007,251204,201343,3.803,29.63,49.79,32.37,91.35,12.04,0.7,2.21,1.87,1.18,4.02,12,18.13,0,2.63,1.85,5.93,11.4,1.2,8.57171,3.81825
"2025-12-04 19:30:00",36757,13,5.764,"NAN","NAN",1.756952,1.715173,1.902429,2.388666,1.895624,3.747278,3.705987,3.751733,3.743341,3.765008,3.730463,12.25951,93.05079,3.804466,12.34778,93.7276,3.807175,251204,202343,3.792,29.63,49.8,32.37,91.17,12.02,0.78,2.49,1.89,1.2,4.04,12.06,18.22,0,2.63,1.849,5.93,11.4,1.2,8.570537,3.810716
"2025-12-04 19:40:00",36758,12.99,5.705,"NAN","NAN",1.757806,1.712976,1.881952,2.376886,1.929773,3.742151,3.709192,3.743738,3.738245,3.76098,3.728662,12.12089,91.99714,3.803795,12.35561,93.78247,3.805321,251204,203343,3.8,29.63,49.79,32.36,91.4,12.04,0.76,2.41,1.87,1.19,4.05,12.09,18.16,0,2.63,1.853,5.94,11.39,1.2,8.573301,3.810309
"2025-12-04 19:50:00",36759,12.99,5.668,"NAN","NAN",1.710138,1.689294,1.859094,2.385248,1.922144,3.735986,3.707635,3.744073,3.733758,3.754785,3.724847,12.16734,92.34666,3.802612,12.35666,93.78068,3.801422,251204,204343,3.796,29.62,49.79,32.36,91.14,12.01,0.76,2.4,1.88,1.19,4.05,12.11,18.22,0,2.63,1.851,5.93,11.38,1.2,8.574498,3.806781
"2025-12-04 20:00:00",36760,13,5.627,"NAN","NAN",1.675989,1.656274,1.850671,2.367181,1.890314,3.732049,3.704889,3.740686,3.733362,3.754877,3.721704,12.13889,92.11781,3.797195,12.33486,93.62075,3.803619,251204,205343,3.796,29.63,49.79,32.36,88.34,11.64,0.95,3.1,1.91,1.23,4.06,12.15,18.22,0,2.63,1.85,5.93,11.38,1.2,8.572127,3.803891
"2025-12-04 20:10:00",36761,12.97,5.587,"NAN","NAN",1.654413,1.625879,1.824487,2.374475,1.857385,3.730615,3.700128,3.734582,3.725976,3.750329,3.71734,12.15815,92.23783,3.786545,12.35533,93.7407,3.789261,251204,210343,3.787,29.62,49.79,32.36,91.36,12.04,0.81,2.6,1.9,1.21,4.05,12.09,17.99,0,2.64,1.855,5.93,11.38,1.2,8.573734,3.79955
"2025-12-04 20:20:00",36762,12.98,5.556,"NAN","NAN",1.638178,1.607629,1.813532,2.44317,1.835657,3.737543,3.69967,3.734064,3.723627,3.747156,3.71911,12.17445,92.36505,3.788071,12.34658,93.67737,3.790604,251204,211343,3.786,29.62,49.79,32.36,91.19,12.02,0.8,2.56,1.88,1.19,4.04,12.07,18.11,0,2.63,1.854,5.93,11.38,1.2,8.5723,3.799224
"2025-12-04 20:30:00",36763,12.99,5.533,"NAN","NAN",1.690027,1.649225,1.856378,2.353937,1.888818,3.736322,3.699121,3.730646,3.721887,3.743433,3.709527,12.0869,91.70407,3.789261,12.34893,93.67348,3.781815,251204,212343,3.789,29.63,49.8,32.37,89.47,11.79,0.86,2.8,1.91,1.22,4.04,12.06,17.88,0,2.63,1.851,5.94,11.37,1.2,8.571499,3.793311
"2025-12-04 20:40:00",36764,12.71,5.583,"NAN","NAN",1.791986,1.710748,1.931421,2.551691,1.985529,3.731195,3.694696,3.730371,3.722742,3.744684,3.709955,11.87224,90.06684,3.785706,12.32701,93.51184,3.783684,251204,213343,3.785,29.62,49.8,32.37,90.96,11.99,0.82,2.64,1.9,1.21,4.05,12.11,17.81,0,2.63,1.854,5.93,11.14,1.2,8.573184,3.791887
"2025-12-04 20:50:00",36765,12.72,5.846,"NAN","NAN",1.736688,1.711664,1.896234,2.474359,1.966882,3.712213,3.693902,3.729303,3.721643,3.744226,3.708673,11.90938,90.33045,3.778107,12.33922,93.59983,3.781815,251204,214343,3.787,29.62,49.79,32.36,91.13,12.01,0.79,2.54,1.89,1.2,4.05,12.11,17.91,0,2.63,1.852,5.94,11.11,1.2,8.573529,3.789595
"2025-12-04 21:00:00",36766,12.72,6.16,"NAN","NAN",1.671808,1.679285,1.839288,2.350061,1.86825,3.721063,3.685846,3.727289,3.719141,3.739007,3.707819,12.18068,92.38907,3.778435,12.30208,93.31481,3.780464,251204,215343,3.769,29.6,49.79,32.36,89.63,11.82,0.68,2.12,1.87,1.19,4.06,12.13,18.17,0,2.63,1.852,5.93,11.11,1.2,8.575463,3.789324
"2025-12-04 21:10:00",36767,12.71,6.449,"NAN","NAN",1.608057,1.604456,1.789941,2.419275,1.835352,3.717371,3.683343,3.723718,3.715265,3.737543,3.702569,12.10869,91.83596,3.775558,12.32122,93.45834,3.779793,251204,220343,3.769,29.6,49.79,32.37,88.93,11.73,0.76,2.4,1.88,1.2,4.05,12.1,18.1,0,2.63,1.851,5.94,11.1,1.2,8.57296,3.786274
"2025-12-04 21:20:00",36768,12.97,6.63,"NAN","NAN",1.555902,1.556909,1.719385,2.296014,1.766199,3.716272,3.687494,3.723779,3.716821,3.738611,3.705377,12.06484,91.50839,3.777588,12.32204,93.46588,3.780296,251204,221343,3.773,29.6,49.79,32.36,88.44,11.66,0.71,2.25,1.83,1.14,4.06,12.13,18.15,0,2.63,1.851,5.94,11.3,1.2,8.576111,3.786098
"2025-12-04 21:30:00",36769,12.96,6.571,"NAN","NAN",1.556757,1.537897,1.72323,2.225793,1.779535,3.719751,3.685236,3.722345,3.715387,3.737543,3.705225,12.07824,91.61282,3.77877,12.28579,93.18881,3.779465,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",8.570484,3.78683
"2025-12-04 21:40:00",36770,12.95,6.413,"NAN","NAN",1.56051,1.539453,1.750879,2.324975,1.800836,3.724176,3.686487,3.72085,3.714044,3.735193,3.702356,12.08792,91.68629,3.77877,12.29003,93.2201,3.779106,251204,223343,3.777,29.6,49.78,32.36,91.27,12.03,0.9,2.92,1.92,1.23,4.05,12.1,18.44,0,2.63,1.853,5.93,11.34,1.19,8.572484,3.786396
"2025-12-04 21:50:00",36771,12.96,6.227,"NAN","NAN",1.557031,1.525995,1.754205,2.286127,1.77334,3.722131,3.685327,3.720331,3.711847,3.733423,3.701715,11.88474,90.1447,3.77861,12.2895,93.22027,3.7808,251204,224343,3.776,29.62,49.81,32.38,89.73,11.83,0.75,2.39,1.89,1.2,4.09,12.22,17.98,0,2.63,1.854,5.94,11.33,1.19,8.571215,3.783549
"2025-12-04 22:00:00",36772,12.94,6.057,"NAN","NAN",1.58468,1.541132,1.769678,2.395135,1.791162,3.724634,3.685815,3.721246,3.711816,3.732782,3.697992,11.89253,90.2055,3.779274,12.29994,93.2761,3.771332,251204,225343,3.776,29.6,49.78,32.36,86.42,11.39,0.82,2.62,1.91,1.22,4.05,12.11,18.45,0,2.63,1.853,5.94,11.34,1.19,8.572084,3.779334
"2025-12-04 22:10:00",36773,12.94,5.908,"NAN","NAN",1.565271,1.530603,1.773737,2.404901,1.770898,3.725519,3.685846,3.72085,3.711786,3.731622,3.69433,11.89128,90.19474,3.77877,12.31866,93.39549,3.762199,251204,230343,3.776,29.6,49.78,32.36,91.1,12.01,0.79,2.54,1.89,1.2,4.06,12.12,17.74,0,2.63,1.855,5.93,11.33,1.19,8.57115,3.775852
"2025-12-04 22:20:00",36774,12.92,5.786,"NAN","NAN",1.553644,1.515314,1.750604,2.392145,1.727564,3.722131,3.684381,3.720087,3.711389,3.732294,3.694086,11.78285,89.36956,3.777588,12.31062,93.36003,3.772514,251204,231343,3.775,29.61,49.8,32.37,90.03,11.87,0.76,2.4,1.9,1.21,4.06,12.14,17.69,0,2.63,1.853,5.94,11.32,1.19,8.571723,3.775106
"2025-12-04 22:30:00",36775,12.92,5.694,"NAN","NAN",1.534692,1.503778,1.748102,2.405298,1.732202,3.715936,3.681695,3.71969,3.710626,3.729242,3.694635,11.72743,88.94036,3.773872,12.23423,92.76536,3.766266,251204,232343,3.784,29.62,49.8,32.37,90.02,11.87,0.78,2.5,1.88,1.19,4.05,12.11,18.23,0,2.63,1.854,5.93,11.32,1.2,8.570667,3.775499
"2025-12-04 22:40:00",36776,12.93,5.613,"NAN","NAN",1.549432,1.511377,1.770776,2.490076,1.725183,3.719232,3.678888,3.717889,3.710229,3.728845,3.693353,11.89029,90.18442,3.777588,12.28249,93.12585,3.764061,251204,233343,3.77,29.6,49.78,32.36,91.14,12.02,0.75,2.39,1.91,1.22,4.05,12.1,18.02,0,2.64,1.857,5.93,11.31,1.2,8.572332,3.775242
"2025-12-04 22:50:00",36777,12.91,5.557,"NAN","NAN",1.514093,1.471368,1.745172,2.606042,1.756097,3.714624,3.679651,3.717798,3.708429,3.727716,3.69378,11.83417,89.74631,3.772354,12.31394,93.35792,3.761536,251204,234343,3.773,29.6,49.79,32.36,91.29,12.04,0.58,1.74,1.83,1.15,4.05,12.09,18.18,0,2.64,1.856,5.93,11.31,1.2,8.570839,3.775269
"2025-12-04 23:00:00",36778,12.91,5.515,"NAN","NAN",1.504724,1.485803,1.754022,2.598535,1.775049,3.715112,3.677087,3.7156,3.707727,3.727441,3.693323,11.73996,89.0394,3.775558,12.29646,93.23224,3.764236,251204,235343,3.768,29.61,49.8,32.37,91.36,12.05,0.77,2.45,1.9,1.21,4.05,12.12,18.21,0,2.64,1.857,5.93,11.31,1.2,8.571778,3.774293
"2025-12-04 23:10:00",36779,12.92,5.46,"NAN","NAN",1.325067,1.269525,1.559259,2.412317,1.640161,3.711877,3.673059,3.714075,3.706659,3.728296,3.692316,11.75399,89.12477,3.766609,12.28157,93.11894,3.764061,251205,343,3.762,29.59,49.78,32.36,88.73,11.7,0.85,2.73,1.88,1.2,4.06,12.12,17.85,0,2.64,1.86,5.93,11.31,1.2,8.570506,3.773684
"2025-12-04 23:20:00",36780,12.92,5.37,"NAN","NAN",1.068842,1.078912,1.428796,2.299524,1.463892,3.713769,3.67605,3.713892,3.704736,3.7268,3.694116,11.65581,88.37284,3.763382,12.29184,93.18532,3.759499,251205,1343,3.78,29.6,49.78,32.36,90.51,11.93,0.65,2.01,1.82,1.14,4.06,12.12,18.16,0,2.63,1.855,5.93,11.3,1.2,8.571704,3.774036
"2025-12-04 23:30:00",36781,12.92,5.221,"NAN","NAN",0.5511109,0.7223145,0.8474671,1.447839,0.9258972,3.71438,3.677545,3.713556,3.704828,3.72619,3.691125,11.60326,88.00112,3.774887,12.31419,93.35115,3.75798,251205,2343,3.777,29.62,49.81,32.38,90.19,11.89,0.8,2.57,1.89,1.2,4.06,12.12,18.25,0,2.64,1.859,5.94,11.31,1.2,8.571474,3.773887
"2025-12-04 23:40:00",36782,12.9,5.055,"NAN","NAN",0.5038391,0.5596558,0.8941284,1.857385,1.010065,3.705743,3.677331,3.713129,3.705194,3.72793,3.686517,11.57154,87.71119,3.753586,12.27066,93.01361,3.754936,251205,3343,3.779,29.74,50.01,32.51,89.65,11.82,0.45,1.26,1.85,1.16,4.06,12.14,17.82,0,2.64,1.859,5.93,11.31,1.2,8.572864,3.770148
"2025-12-04 23:50:00",36783,12.9,4.881,"NAN","NAN",0.237207,0.2974182,0.5015503,1.212915,0.5715882,3.695276,3.676202,3.710596,3.705957,3.727838,3.686578,11.66145,88.39233,3.753395,12.26869,93.00342,3.756798,251205,4343,3.772,29.61,49.8,32.37,88.17,11.63,0.75,2.38,1.88,1.19,4.06,12.14,17.61,0,2.64,1.858,5.93,11.3,1.2,8.572443,3.768712
"2025-12-05 00:00:00",36784,12.88,4.702,"NAN","NAN",-0.01297607,0.02373657,0.2022339,0.9654175,0.3315063,3.672235,3.666681,3.708765,3.706262,3.727685,3.689691,11.68895,88.54413,3.729233,12.25101,92.86598,3.75544,251205,5343,3.756,29.58,49.78,32.35,84.19,11.11,0.67,2.09,1.85,1.16,4.05,12.11,17.75,0,2.64,1.858,5.93,11.29,1.2,8.572397,3.770568
